id,title,status,release_date,duration,nb_seasons,nb_episodes,genres,directors,actors,nationality,press_rating,nb_press_rating,spect_rating,nb_spect_rating,summary,poster_link
23308,Swagger,En cours,Depuis 2021,60,1,10,Drame,Reggie Rock Bythewood,"O'Shea Jackson Jr., Isaiah R. Hill, Shinelle Azoroh",U.S.A.,,,3.4,25,"Les rêves, les ambitions mais aussi les coups bas vécus par les joueurs d'une ligue de basket-ball de Washington D.C..",https://fr.web.img5.acsta.net/c_310_420/pictures/21/10/14/17/03/5429452.jpg
26886,The Afterparty,En cours,Depuis 2022,40,2,16,"Comédie, Policier","Chris Miller (LX), Phil Lord","Tiffany Haddish, Sam Richardson, Zoe Chao",U.S.A.,,,3.5,51,"Après les événements survenus au cours de l'afterparty d'une réunion d'anciens du lycée, la même nuit est racontée du point de vue des différents acteurs présents avec chacun sa façon d'appréhender la vie...",https://fr.web.img6.acsta.net/c_310_420/pictures/21/12/16/12/27/0989199.jpg
564,The Office,Terminée,2001-2003,22,2,14,Comédie,"Ricky Gervais, Stephen Merchant","Sandy Hendrickse, Jane Lucas, Jamie Deeks",Grande-Bretagne,,,2.9,1228,"La vie de bureau d'une petite entreprise de papeterie, dirigé par David Brent, ""le pire patron du monde"". Un lieu propice au mauvais esprit, à la drague et à l'échec personnel....",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/36/08/68/18451023.jpg
48,7 à la maison,Terminée,1996-2007,42,11,246,"Drame, Famille",Brenda Hampton,"Stephen Collins, Catherine Hicks, Beverley Mitchell",U.S.A.,,,2.1,18122,"Eric Camden, pasteur, et son épouse Annie tentent d'inculquer les valeurs traditionnelles à leur petite famille.",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/35/64/08/18424299.jpg
28296,All American: Homecoming,En cours,Depuis 2022,60,1,13,Drame,Nkechi Okoro,"Geffri Maya Hightower, Peyton Alex Smith, Kelly Jenrette",U.S.A.,,,3.0,1,"Simone Hicks, une jeune espoir de tennis de Beverly Hills, et Damon, un joueur de baseball d'élite de Chicago, jonglent entre leur carrière sportive au sein d'une prestigieuse HBCU (Historically Black Colleges and Universities) et les problématiques de l'âge adulte.Spin-off de la série ""All American"" centré sur Simone Hicks.",https://fr.web.img5.acsta.net/c_310_420/pictures/22/01/18/21/21/1696564.jpg
23608,Baptiste,En cours,Depuis 2019,60,2,12,"Drame, Policier, Thriller","Harry Williams, Jack Williams","Tchéky Karyo, Tom Hollander, Anastasia Hille",Grande-Bretagne,,,3.5,51,"En vacances avec son épouse, Julien Baptiste est contacté par une ex, chef de la police à Amsterdam, qui requiert son aide dans une affaire de disparition. L'inspecteur se retrouve à devoir démêler un complexe tissu de mensonges et de faux-semblants.Spin-off de la série The Missing (2014-2016).",https://fr.web.img6.acsta.net/c_310_420/pictures/19/08/23/16/55/1011117.jpg
22420,Désenchantée,En cours,Depuis 2018,28,4,40,"Comédie, Fantastique, Animation","Matt Groening, Josh Weinstein","Abbi Jacobson, Nat Faxon, Eric André",U.S.A.,2.9,7,4.0,1345,"Direction le royaume médiéval en ruines de Dreamland pour suivre les mésaventures de Bean, une jeune princesse picoleuse, de son compagnon, un elfe chicaneur nommé Elfo et de son propre démon, Luci. En chemin, le fantasque trio rencontrera des ogres, des lutins, des harpies, des diablotins, des trolls, des morses et beaucoup d’humains idiots.",https://fr.web.img2.acsta.net/c_310_420/pictures/18/07/19/12/26/2242700.jpg
23687,Dickinson,Terminée,2019-2021,30,3,30,"Comédie, Biopic",Alena Smith,"Hailee Steinfeld, Toby Huss, Jane Krakowski",U.S.A.,3.1,8,4.0,185,"Dans le contexte d'un Amherst du milieu du 19ème siècle, Emily Dickinson est bien décidée à devenir la plus grande poétesse du monde et à triompher des contraintes sociales et familiales. Ce récit sinistrement comique, d'une jeune fille devenant femme, revisite de façon moderne la vie d'une des figures littéraires américaines les plus intrigantes.",https://fr.web.img4.acsta.net/c_310_420/pictures/19/09/16/15/27/2267943.jpg
24545,Dublin Murders,En cours,Depuis 2019,60,1,8,"Drame, Policier, Thriller",Sarah Phelps,"Killian Scott, Sarah Greene, Tom Vaughan-Lawlor",Grande-Bretagne,,,3.6,65,"Le cadavre d'une jeune fille est retrouvée dans un bois proche de la périphérie de Dublin. Les détectives Rob Reilly, un britannique, et Cassie Maddox sont choisis pour enquêter sur ce meurtre.",https://fr.web.img4.acsta.net/c_310_420/pictures/19/09/10/16/02/2078424.jpg
22220,Escape at Dannemora,Terminée,2018,60,1,7,"Drame, Policier","Brett Johnson (II), Michael Tolkin","Benicio Del Toro, Patricia Arquette, Paul Dano",U.S.A.,3.7,10,4.0,282,"L'histoire (vraie) de l'évasion de deux prisonniers condamnés pour meurtres dans le Nord de l'Etat de New York pendant l'été 2015 qui avait déclenché une véritable chasse à l'homme. Ils étaient aidés par une femme mariée employée de la prison, qui aurait entretenu une liaison de plusieurs mois avec les deux hommes.",https://fr.web.img5.acsta.net/c_310_420/pictures/18/10/16/11/12/5189189.jpg
3474,Flics,Annulée,2008 - 2011,52,2,8,Policier,Olivier Marchal,"Frédéric Diefenthal, Yann Sundberg, Catherine Marchal",France,,,2.7,679,"Yach et Constantine sont commandants au sein des Brigades actives du sanctuaire de la PJ parisienne sous la direction de Léa Legrand. Autrefois complices, un drame a fait voler leur amitié en éclats. Un fantôme est de retour et ravive les plaies à moitié refermées. Hantés par leur passé, les deux hommes se brûlent les ailes. Jusqu'où peuvent les mener leurs blessures ?",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/86/50/06/19844087.jpg
20621,GLOW,Annulée,2017 - 2019,30,3,30,"Comédie, Drame","Liz Flahive, Carly Mensch","Alison Brie, Betty Gilpin, Sydelle Noel",U.S.A.,3.5,4,3.8,426,"Ruth Wilder, une actrice en mal de notoriété, trouve dans le monde du lycra et des paillettes du catch féminin une dernière chance de se faire un nom. Obligée de travailler avec douze marginales d'Hollywood, Ruth est aussi en concurrence avec Debbie Eagan, ancienne actrice de soap.",https://fr.web.img6.acsta.net/c_310_420/pictures/17/06/06/11/40/050081.jpg
3506,GTO,Terminée,1999-2000,25,1,43,"Comédie, Action, Animation","Nishizono Satoru, Masashi Sogo, Yoshiyuki Suga","Wataru Takagi, Fumiko Orikasa, Junko Noda",Japon,,,3.6,5296,"Un jeune enseignant de lycée, ancien voyou, se retrouve responsable d'une classe particulièrement difficile dont les élèves ne respectent plus aucun professeur. Parce qu'il parvient à les comprendre et à se mettre à leur niveau, il arrivera non seulement à leur tenir tête, mais aussi à les aider...",https://fr.web.img5.acsta.net/c_310_420/pictures/20/10/07/11/40/1139915.jpg
19603,Guyane,En cours,Depuis 2017,52,2,16,"Aventure, Drame",Fabien Nury,"Olivier Rabourdin, Mathieu Spinosi, Flora Bonfanti",France,2.9,8,4.0,647,"Vincent Ogier, vingt ans, étudiant parisien en géologie, débarque en Guyane pour y effectuer un stage dans une société d’exploitation aurifère : Cayenor. Un goût immodéré pour le danger et un culot à toute épreuve vont pousser le jeune ingénieur à s’associer avec le ""parrain de l’or"" Antoine Serra, qui règne sur le village perdu de Saint Elias. Vincent croit avoir trouvé un filon d'or mythique : une mine abandonnée depuis 120 ans, nommée ""Sarah Bernhardt""... Serra a les compétences requises pour l’exploiter. En apparence paternel et amical, Serra accepte et embarque Vincent au fin fond de la jungle guyanaise... En quelques semaines, Vincent va passer du statut de stagiaire à celui d'aventurier.",https://fr.web.img2.acsta.net/c_310_420/pictures/16/12/14/13/27/344258.jpg
26679,Jujutsu Kaisen,En cours,Depuis 2020,24,2,24,"Aventure, Action, Animation",Hiroshi Seko,"Junya Enoki, Yuma Uchida, Yuichi Nakamura",Japon,,,4.2,363,"Plus de 10 000 morts et disparus sont recensés chaque année au Japon. Les sentiments négatifs que relâchent les êtres humains sont en cause. Souffrance, regrets, humiliation : leur concentration dans un même endroit engendre des malédictions souvent mortelles... C'est ce que va découvrir Yuji Itadori, lycéen et membre du club d'occultisme. Il ne croit pas aux fantômes, mais il est doté d'une force physique hors norme qui représente un véritable atout pour les missions du groupe... jusqu'à ce que l'une d'elles prenne une mauvaise tournure. La relique qu'ils dénichent, le doigt découpé d'un démon millénaire, attire les monstres ! Sans réfléchir : le jeune homme avale la relique pour briser la malédiction ! Maintenant, il se trouve possédé par Ryômen Sukuna, le célèbre démon à deux visages. Cependant, contre toute attente, Yuji est toujours capable de garder le contrôle de son corps. Mais en dépit de cela, il est condamné à mort par l'organisation des exorcistes... Une décision qui ne pourra être repoussée qu'à une seule condition : trouver tous les doigts de Sukuna afin d'écarter la menace une bonne fois pour toutes !",https://fr.web.img6.acsta.net/c_310_420/pictures/20/09/14/10/31/4875617.jpg
24183,Kaguya-sama : Love is War,En cours,Depuis 2019,25,3,36,"Comédie, Romance, Animation",Yukie Sugawara,,Japon,,,3.8,56,"L’académie Shûchiin compte parmi ses rangs les élèves les plus brillants, sur lesquels tous les espoirs reposent. Un jour, au BDE, la vice-présidente Kaguya Shinomiya et le président Miyuki Shirogane se rencontrent et tout laisse à penser qu’ils se plaisent. Mais six mois s’écoulent sans que rien ne se passe ! Ils sont tous deux aveuglés par leur fierté, et ne cherchent qu’à pousser l’autre à se déclarer. Tout le plaisir de l’amour s’éprouve avant qu’il soit avoué ! Une comédie romantique et psychologique qui va faire sensation ! C’est la guerre !",https://fr.web.img6.acsta.net/c_310_420/pictures/20/04/08/16/07/4929472.jpg
22696,Kidding,Annulée,2018 - 2020,30,2,20,"Comédie, Drame",Dave Holstein,"Jim Carrey, Frank Langella, Judy Greer",U.S.A.,3.6,18,4.2,355,"Présentateur d'une émission pour enfants, Jeff reste pour beaucoup de personnes ""M. Pickles"", une véritable icône du petit écran. Confronté à un drame qui a provoqué l'éclatement de sa famile, il ne peut plus trouver refuge dans les contes de fée ou se cacher indéfiniment derrière des marionnettes pour se sortir d'affaires. La réalité du monde peut se révéler bien cruelle pour quelqu'un qui incarne depuis si longtemps un modèle de gentillesse et de sagesse.",https://fr.web.img4.acsta.net/c_310_420/pictures/18/11/14/18/11/5020910.jpg
844,Kyle XY,Terminée,2006-2009,42,3,43,"Drame, Fantastique","Eric Bress, J. Mackye Gruber","Matt Dallas, Marguerite MacIntyre, Bruce Thomas",U.S.A.,,,3.1,24026,"Après avoir été trouvé errant et confus, Kyle est placé dans une institution. Il y rencontre la psychiatre Nicole Trager, qui décide de le ramener chez elle, au grand désespoir de ses deux enfants, Lori et John, et même de son mari. Bientôt, à mesure que le mystérieux jeune homme montre des possibilités et des capacités inouïes, une question revient avec insistance : d'où vient Kyle ?",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/62/43/13/18797529.jpg
11146,L'Exorciste,Annulée,Depuis 2016,42,2,20,"Drame, Epouvante-horreur",Jeremy Slater,"Alfonso Herrera, Ben Daniels, Hannah Kasulka",U.S.A.,3.4,15,4.1,681,"Rien ne va plus chez les Rance : le père commence à perdre la tête, la fille aînée est recluse dans sa chambre depuis son retour de l'université et la mère entend des voix dans les murs de la maison. Pour cette dernière, tout ceci est l'œuvre d'une force démoniaque. Persuadée que sa famille est en danger, elle fait appel au Père Tomas Ortega, lequel est amené à croiser la route du mystérieux Père Marcus Lang. Un monde dans lequel se jouent des forces maléfiques se révèle peu à peu...Adaptation du film horrifique culte L'exorciste de 1973 avec Ellen Burstyn et Linda Blair.",https://fr.web.img3.acsta.net/c_310_420/pictures/16/07/19/12/32/190625.jpg
26956,La Faute à Rousseau,En cours,Depuis 2021,52,2,14,Comédie dramatique,"Agathe Robilliard, Thomas Boullé","Charlie Dupont, Anny Duperey, Louis Duneton",France,3.1,8,3.3,317,"Les tribulations d’un professeur de philo, Benjamin Rousseau, aussi brillant qu’atypique et rebelle, et de ses élèves. Il leur donne des armes pour affronter la vie, qui sont Kant ou Spinoza. L’ironie dans tout cela : Rousseau, qui aide ces jeunes avancer, fait du surplace dans sa propre vie.Adaptation libre de la série catalane ""Merli"" (2015-2018).",https://fr.web.img6.acsta.net/c_310_420/pictures/21/01/27/10/24/4948214.jpg
18106,Le Secret d'Elise,Terminée,2016,52,1,6,"Drame, Fantastique",David Schulner,"Hélène de Fougerolles, Bruno Salomone, Bruno Bénabar",France,3.2,6,4.1,799,"Nous sommes en 2013 : un jeune couple s’installe dans une belle maison provençale hantée par le fantôme d’une petite fille, morte en 1969 dans d’étranges circonstances. En 1986, une autre famille habite cette même maison et est confrontée à l’inquiétante amitié entre leur fille et le fantôme. Que s’est-il vraiment passé en 1969, comment Elise a-t-elle pu se noyer ? Sa mère ne se contente pas de la thèse accidentelle...Adaptation de la série britannique Marchlands.",https://fr.web.img6.acsta.net/c_310_420/pictures/15/09/01/12/32/040923.png
11722,Les Goldberg,En cours,Depuis 2013,22,10,208,Comédie,Adam F. Goldberg,"Wendi McLendon-Covey, Sean Giambrone, Jeff Garlin",U.S.A.,,,3.9,98,"Grandir dans les années 80 au sein d'une famille complétement barrée mais aimante, c'était le quotidien d'Adam, aujourd'hui trentenaire, qui se demande comment il a pu devenir si ""normal"" dans de telles conditions. Il revient sur son enfance à l'aide des vidéos qu'il a tournées à l'époque...",https://fr.web.img2.acsta.net/c_310_420/pictures/16/08/23/11/35/280116.jpg
25284,Made for Love,En cours,Depuis 2021,30,2,16,"Comédie, Drame, Science fiction","Alissa Nutting, Dean Bakopoulos, Patrick Somerville","Cristin Milioti, Billy Magnussen, Dan Bakkedahl",U.S.A.,3.6,10,3.1,117,"Hazel Green, une trentenaire, est en fuite après dix ans dans un mariage étouffant avec Byron Gogol, un milliardaire de la technologie qui veut tout contrôler. Elle découvre que son mari a implanté dans son cerveau un dispositif de surveillance, la puce Made for Love, qui lui permet de la suivre, de l’observer et de connaître ses ""données émotionnelles"" alors qu’elle tente de retrouver son indépendance. Grâce à la puce, Byron est capable d’observer les moindres mouvements d’Hazel alors qu’elle s’enfuit dans sa ville natale dans le désert pour se réfugier chez son père veuf et vieillissant Herbert et sa partenaire synthétique, Diane. Une histoire d’amour et de divorce tristement absurde et cynique.Adaptation du roman d'Alissa Nutting.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/06/17/15/07/3794813.jpg
10411,Marvel's Jessica Jones,Annulée,2015 - 2019,52,3,39,"Drame, Fantastique, Policier",Melissa Rosenberg,"Krysten Ritter, Rachael Taylor, David Tennant",U.S.A.,4.0,26,4.1,5167,"La super-héroïne Jessica Jones s'est reconvertie en détective privé. Hantée par un événement traumatisant de son passé, elle se cache à New York et se contente de sordides affaires d'adultère. Une nouvelle enquête va faire resurgir de vieux démons...2ème série de la franchise Marvel après Daredevil et avant Luke Cage et Iron Fist.",https://fr.web.img2.acsta.net/c_310_420/pictures/19/06/18/12/07/2217403.jpg
11045,Mr. Selfridge,Terminée,2013-2016,52,4,40,Drame,Andrew Davies,"Jeremy Piven, Katherine Kelly, Zoe Tapper",Grande-Bretagne,,,4.2,267,"Harry Gordon Selfridge lance en 1909 le premier grand magasin londonien, dans le but de rendre le shopping aussi excitant que le sexe. Véritable visionnaire et pionnier, il met un point d'honneur à offrir un lieu magique présentant toute une série d'articles de façon étonnante, inédite, amusante, voire excentrique.",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/95/30/58/20395558.jpg
463,Notre belle famille,Terminée,1991-1998,22,7,160,Comédie,"William Bickley, Michael Warren","Patrick Duffy, Suzanne Somers, Staci Keanan",U.S.A.,,,2.5,10364,"Frank Lambert et Carol Foster se marient sur un coup de tête, alors qu'ils sont déjà parents de trois enfants chacun. Le problème est que ces deux familles sont très différentes, presque opposées, et la cohabitation ne va pas être facile !",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/85/90/93/19811858.jpg
20467,Rebellion,Terminée,2016-2019,52,2,10,Historique,Colin Teevan,"Simone Kirby, Catherine Walker, Brian Gleeson",Irlande,,,3.8,87,"Dublin. Alors que l’Irlande est engagée dans la Première Guerre mondiale, les nationalistes profitent de ce moment de flottement pour déclencher les hostilités contre l’Angleterre.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/06/07/15/01/0660500.jpg
30763,Shikimori n’est pas juste mignonne,En cours,Depuis 2022,24,1,12,"Comédie, Romance, Animation",,"Oonishi Saori, Umeda Shūichirō",Japon,,,3.1,2,"Izumi est un lycéen maladroit et malchanceux. Pourtant, c’est ce qui fait son charme et lui a permis de sortir avec Shikimori. Cette camarade de classe est très jolie, elle a un beau sourire et semble toujours heureuse en compagnie d’Izumi. Pourtant, le garçon ne peut s’empêcher de complexer ! Il fait tout pour continuer de la séduire, même si ses actions ne l’aident pas vraiment dans sa tâche...",https://fr.web.img6.acsta.net/c_310_420/pictures/22/03/23/09/35/1458476.jpg
29470,The Beatles: Get Back,Terminée,2021,150,1,3,Documentaire,Peter Jackson,"John Lennon, Paul McCartney, George Harrison",U.S.A.,,,4.2,116,"""The Beatles : Get Back"" relate l’histoire de John Lennon, Paul McCartney, George Harrison et Ringo Starr alors qu’ils préparent leur premier concert depuis plus de 2 ans et s’attellent à l’écriture et aux répétitions de 14 nouvelles chansons. Face à des délais quasi impossibles à tenir, la série documentaire montre combien l’amitié unissant les membres du groupe s’est trouvée mise à rude épreuve.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/10/13/16/55/3342348.jpg
21594,The Brave,Annulée,2017 - 2018,42,1,13,"Drame, Guerre",Dean Georgaris,"Anne Heche, Mike Vogel, Tate Ellington",U.S.A.,,,3.9,70,"Patricia Campbell, directrice adjointe de la D.I.A , et son équipe d'analystes maîtrisent la technologie de surveillance la plus avancée au monde depuis le quartier général de Washington. Ils aident Adam Dalton et son équipe des forces spéciales à sauver des vies innocentes, en exécutant des missions à haut risque dans les endroits les plus dangereux du monde.",https://fr.web.img4.acsta.net/c_310_420/pictures/17/05/18/16/55/502055.jpg
27406,The Offer,En cours,28 avril 2022,60,1,10,Drame,"Michael Tolkin, Laurence Bennett","Miles Teller, Matthew Goode, Giovanni Ribisi",U.S.A.,,,3.1,1,"Retour sur la genèse du film oscarisé Le Parrain de Francis Ford Coppola, racontée du point de vue du producteur de films Al Ruddy.",https://fr.web.img2.acsta.net/c_310_420/pictures/22/03/28/10/47/2199949.jpg
23164,The Plot Against America,Terminée,2020,60,1,6,"Drame, Science fiction","David Simon (II), Ed Burns (II)","Winona Ryder, Anthony Boyle, Zoe Kazan",U.S.A.,,,3.8,314,"Lorsque le célèbre aviateur Charles Lindbergh battit le Président Roosevelt aux élections présidentielles de 1940, la peur s'empara des Juifs américains. Non seulement Lindbergh avait, dans son discours radiophonique à la nation, reproché aux juifs de pousser l'Amérique à entreprendre une guerre inutile avec l'Allemagne nazie, mais, en devenant trente-troisième Président des Etats-Unis, il s'empressa de signer un pacte de non-agression avec Hitler. Alors la terreur pénétra dans les foyers.",https://fr.web.img4.acsta.net/c_310_420/pictures/20/02/21/09/49/4629714.jpg
23426,The Spanish Princess,En cours,Depuis 2019,60,1,16,"Drame, Historique","Emma Frost, Matthew Graham","Charlotte Hope, Alicia Borrachero, Ruairi O'Connor","U.S.A., Grande-Bretagne",,,3.6,118,"Dès ses plus jeunes années, Catherine d’Aragon est promise au souverain du trône d’Angleterre. Arrivée outre-Manche, la Princesse d’Espagne doit se faire une place dans ce pays étranger. Elle peut heureusement compter sur ses dames d’honneur, Lina et Rosa. Lorsque son mari, le Roi Arthur, meurt soudainement, le trône semble perdu pour la jeune femme. A moins qu'elle ne parvienne à se faire épouser par le nouvel héritier, le futur roi Henri VIII...",https://fr.web.img6.acsta.net/c_310_420/pictures/19/04/09/14/19/5068545.jpg
24861,Toujours là pour toi,En cours,Depuis 2021,60,2,10,Drame,Maggie Friedman,"Katherine Heigl, Sarah Chalke, Ben Lawson",U.S.A.,3.1,6,3.9,323,"Sur trente ans, les hauts et les bas de Kate et Tully qui, depuis l'adolescence, sont meilleures amies et se soutiennent dans les bons comme les mauvais moments. Un jour, une trahison impensable est commise, leur belle amitié vole en éclats. Pourront-elles se réconcilier ?",https://fr.web.img6.acsta.net/c_310_420/pictures/21/02/08/10/31/4684322.jpg
4139,Treme,Terminée,2010-2013,60,4,36,Drame,David Simon (II),"Wendell Pierce, Clarke Peters, Khandi Alexander",U.S.A.,4.4,7,4.4,811,"Des musiciens, membres du même groupe, tentent de reconstruire leurs vies dans la Nouvelle-Orléans post Ouragan Katrina. Le doué tromboniste de jazz, Antoine Batiste, est coincé dans une vie avec sa partenaire et leur bébé, alors qu'il court secrètement après son ancienne épouse, Ladonna. Celle-ci est cependant occupée à essayer de maintenir son bar à flot. De son côté, Albert Lambreaux, un grand chef de la White Feather Nation, essaie de ramener les membres de la tribu à la maison.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/74/77/56/19707125.jpg
356,Une Nounou d'enfer,Terminée,1993-1999,22,6,146,Comédie,"Fran Drescher, Peter Marc Jacobson","Fran Drescher, Charles Shaughnessy, Nicholle Tom",U.S.A.,,,2.9,22493,"Le jour où Fran Fine débarque chez Maxwell Sheffield, c'est un véritable tourbillon qui emporte toute la monotonie de la maison. Ancienne représentante en cosmétiques, elle va désormais s'occuper des enfants de M. Sheffield et devenir une ""Nounou d'enfer"" !",https://fr.web.img2.acsta.net/c_310_420/pictures/14/11/24/20/45/253341.jpg
25409,13 commandements,En cours,Depuis 2018,46,1,13,"Drame, Policier",Ed Vanderweyden,"Dirk van Dijck, Marie Vinck, Karlijn Sileghem",Belgique,,,3.6,99,"En pleine tempête médiatique, deux enquêteurs belges traquent un tueur en série décidé à devenir célèbre en s'inspirant des Dix Commandements.",https://fr.web.img5.acsta.net/c_310_420/pictures/19/08/14/16/39/2659371.jpg
16803,30° en février,Terminée,2012-2016,55,2,20,Drame,Anders Weidemann,"Maria Lundqvist, Hanna Ardéhn, Kjell Wilhelmsen",Suède,,,3.5,39,Le parcours de Suédois en quête d’une nouvelle vie qui décident de quitter le froid pour les plages de Thaïlande. Mais rien n’est jamais simple...,https://fr.web.img2.acsta.net/c_310_420/pictures/21/09/06/15/26/3390052.jpg
18234,Alex Hugo,En cours,Depuis 2014,90,8,26,"Drame, Policier",,"Samuel Le Bihan, Lionnel Astier, Caroline Baehr",France,,,3.6,263,"L'ancien grand flic marseillais Alex Hugo, surnommé ""La Tendresse"", choisit de quitter la ville et une violence qu'il ne supporte plus, pour s'isoler dans les montagnes. Désormais, il occupe un poste dans la police municipale française et jouit d'une certaine tranquillité ; jusqu'au jour où la découverte d'un cadavre vient le sortir de son repos. Alex reprend alors du service, déterminé à mener de nouvelles enquêtes.",https://fr.web.img5.acsta.net/c_310_420/pictures/21/09/14/15/10/5339694.jpg
26240,Alger confidentiel,En cours,Depuis 2022,45,1,4,"Drame, Thriller, Romance","Abdel Raouf Dafri, Frédéric Jardin, Oliver Bottini","Ken Duken, Hania Amar, Dali Benssalah","France, Allemagne",,,2.5,52,"Un inspecteur de police attaché à l’ambassade d’Allemagne à Alger vit une histoire d’amour interdite avec une juge d’instruction algérienne. Alors qu’ils tentent de cacher cette relation à leurs hiérarchies respectives, le kidnapping d’un vendeur d’armes les place dans un conflit d’intérêt...D’après le roman ""Paix à leurs Armes"" d’Oliver Bottini.",https://fr.web.img4.acsta.net/c_310_420/pictures/22/02/02/17/31/3142158.jpg
67,Alias,Terminée,2001-2006,42,5,105,"Drame, Espionnage",J.J. Abrams,"Jennifer Garner, Victor Garber, Lena Olin",U.S.A.,,,3.3,21476,"Sydney Bristow travaille comme espionne pour une branche secrète de la CIA, appelée SD-6. C'est du moins ce qu'elle croit, jusqu'au jour où le chef de son unité, Arvin Sloane, fait assassiner son fiancé, après qu'elle lui a avoué sa double vie...",https://fr.web.img3.acsta.net/c_310_420/pictures/14/02/10/11/14/197737.jpg
23579,Ambitions,Annulée,Depuis 2019,60,1,18,"Drame, Soap",Jamey Giddens,"Robin Givens, Essence Atkins, Brian White (II)",U.S.A.,,,3.0,16,"Une femme vient de déménager et souhaite, par la même occasion, donner un second souffle à son mariage. Elle va se retrouver confrontée aux personnes les plus puissantes -mais aussi malhonnêtes- de son nouveau cadre de vie.",https://fr.web.img4.acsta.net/c_310_420/pictures/19/05/28/11/43/5100808.jpg
19785,C.B. Strike,En cours,Depuis 2017,60,2,11,"Drame, Policier",,"Tom Burke, Holliday Grainger, Kerr Logan",Grande-Bretagne,,,3.9,126,"Vétéran de la guerre devenu détective privé, C.B. Strike s'est établi dans un minuscule bureau de Denmark Street, à Londres. Affecté physiquement et psychologiquement, Strike est doté d'une perspicacité incomparable et d'une expérience unique en tant qu’enquêteur au sein de la police militaire. Des atouts qui se révèlent cruciaux pour la résolution d'affaires complexes.D'après les romans de J.K. Rowling écrits sous le pseudonyme Robert Galbraith.",https://fr.web.img4.acsta.net/c_310_420/pictures/20/09/14/15/54/2379310.jpg
393,Côte ouest,Terminée,1979-1993,42,14,346,"Drame, Soap",David Jacobs,"Claudia Lonow, Ted Shackelford, Joan Van Ark",U.S.A.,,,1.5,1281,"Après 17 ans de séparation, Gary Ewing et son ex-femme Valene ont décidé de reprendre la vie commune. Ils partent se fixer loin de Dallas dans une résidence proche de la mer à Knots Landing, en Californie. A peine installés dans leur nouvelle demeure, ils font la connaissance de leurs voisins, les Fairgate et les Avery. La petite communauté mène une vie plus ou moins paisible... jusqu'à l'arrivée de l'intrigante Abby Fairgate !",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/82/03/18427144.jpg
25084,Coup pour coup,Terminée,2020,55,1,6,"Drame, Thriller, Judiciaire","Miguel Barros, Mateo Gil","Luis Tosar, Marta Belmonte, Willy Toledo",Espagne,,,3.4,113,"Inspiré d'une nouvelle de Jack London.Un homme d'affaires est victime de chantage : s'il ne paie pas une forte somme, des innocents seront tués au hasard.",https://fr.web.img3.acsta.net/c_310_420/pictures/20/09/15/12/35/3275235.jpg
299,Dallas,Terminée,1978-1991,42,14,360,"Drame, Soap",David Jacobs,"Patrick Duffy, Linda Gray, Larry Hagman",U.S.A.,,,1.4,4606,"Les joies et les peines de la famille Ewing, richissime dynastie du Texas. Menées d'une main de fer par l'affreux JR, les affaires florissent au gré des amours et des haines, des intrigues et des manipulations.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/78/78/18424706.jpg
362,Deux flics à Miami,Terminée,1984-1989,42,5,115,Policier,Anthony Yerkovich,"Don Johnson, Philip Michael Thomas, Edward James Olmos",U.S.A.,,,2.1,3570,"Miami, c'est d'un côté soleil, plage et fête, mais de l'autre, c'est drogue, corruption et autres trafics. Sonny et Ricardo sont deux policiers bien décidés à faire règner la justice dans cette ville. L'un vit sur un yacht et conduit une Ferrari, l'autre est venu de New York pour retrouver l'assassin de son frère.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/79/36/18425131.jpg
18018,Duel au soleil,Terminée,2014-2016,52,2,12,"Drame, Policier","Marc-Antoine Laurent, Mathieu Fabiani","Gérard Darmon, Chloé Stefani, Yann Gael",France,,,3.2,74,"Ange Renucci, un flic corse aux méthodes très ""personnelles"", voit débarquer sur son île un nouvel adjoint qu’on lui impose. Sébastien Le Tallec est jeune, breton, noir et globalement très attaché au règlement. Chaque nouvelle enquête sera l’occasion de mettre à l’épreuve ce duo dans les décors spectaculaires de l’île de Beauté.",https://fr.web.img6.acsta.net/c_310_420/pictures/14/08/27/18/17/496715.jpg
25620,Extracurricular,En cours,Depuis 2020,,,,"Drame, Policier, Thriller",,"Dong-hee Kim, Da-bin Jung, Park Hyuk-kwon",Corée du Sud,,,4.2,196,,https://fr.web.img4.acsta.net/c_310_420/pictures/20/03/23/12/03/4111030.jpg
