press_name,series_id,press_rating
Slant Magazine,11146,1.5
Collider,11146,1.0
Variety,10956,3.5
Boston Herald,10956,3.0
New York Daily News,10956,2.5
New York Times,10956,2.5
TV Guide,10956,2.5
Boston Globe,10956,1.5
Los Angeles Times,10956,1.5
Slant Magazine,10956,1.0
Washington Post,10956,1.0
The A.V. Club,22118,3.0
The Hollywood Reporter,22118,3.0
Pittsburg Post-Gazette,22118,2.5
TV Guide,22118,2.5
Variety,22118,2.5
indieWIRE,22118,2.0
Hollywood Reporter,25155,4.0
New York Times,25155,3.5
USA Today,25155,3.5
Slate,25155,3.0
Variety,25155,3.0
Time,25155,2.0
Le Point,24639,4.5
Sud Ouest,24639,4.5
Le Figaro,24639,4.0
Paris Match,24639,4.0
Le Parisien,24639,3.5
Première,24639,3.5
Télé Câble Sat,24639,3.5
L'Obs,24639,2.5
Les Inrockuptibles,24639,2.5
Newsday,30345,5.0
Chicago Sun-Times,30345,4.5
The A.V. Club,30345,4.5
New York Times,30345,4.0
The Hollywood Reporter,30345,4.0
Washington Post,30345,4.0
Rolling Stone,30345,3.5
indieWIRE,30345,3.0
TV Guide,30169,4.0
Wall Street Journal,30169,4.0
indieWIRE,30169,3.5
The Telegraph,30169,3.0
Variety,30169,3.0
Télé 2 semaines,20461,4.0
Télé Loisirs,20461,4.0
Le Monde,20461,3.5
Paris Match,20461,3.5
Télérama,20461,3.0
USA Today,22220,5.0
Washington Post,22220,5.0
Boston Globe,22220,4.0
indieWIRE,22220,4.0
Entertainment weekly,22220,3.5
Rolling Stone,22220,3.5
TVLine,22220,3.5
Variety,22220,3.5
New York Times,22220,2.5
The Hollywood Reporter,22220,2.5
Le Figaro,25047,4.0
Le Point,25047,3.5
20 Minutes,25047,2.5
Le Monde,25047,2.5
Le Parisien,24631,4.0
Les Echos,24631,4.0
Les Inrockuptibles,24631,3.0
Première,24631,3.0
Télérama,24631,3.0
Le Monde,24631,2.5
Vanity Fair,24631,2.5
Le Figaro,24631,2.0
Collider,21768,4.0
The A.V. Club,21768,4.0
New York Times,21768,3.5
TVLine,21768,3.5
Variety,21768,3.5
Vulture,21768,2.5
Télérama,21768,1.5
Paris Match,18106,4.0
Télé Loisirs,18106,4.0
Arte,18106,3.5
L'Express,18106,3.0
Le Parisien,18106,3.0
Télérama,18106,1.5
The Guardian,26948,4.0
Télérama,26948,4.0
Washington Post,26948,4.0
Los Angeles Times,26948,3.5
Salon.com,26948,3.5
Wall Street Journal,26948,2.0
Collider,22139,4.5
Hollywood Reporter,22139,4.5
Rolling Stone,22139,4.5
Time,22139,4.5
Slant Magazine,22139,4.0
TV Guide,22139,4.0
The Telegraph,22139,4.0
USA Today,22139,4.0
Los Angeles Times,22139,3.0
Variety,22139,3.0
Les Inrockuptibles,22139,2.0
Hollywood Reporter,24399,5.0
New York Times,24399,5.0
Time,24399,5.0
Wall Street Journal,24399,5.0
indieWIRE,24399,5.0
Collider,24399,4.0
Le Figaro,24399,4.0
Le Parisien,24399,4.0
Les Inrockuptibles,24399,4.0
Variety,24399,2.5
TV Guide,31130,3.5
Variety,31130,3.0
Le Parisien,31130,2.5
The Hollywood Reporter,31130,2.5
Boston Globe,8105,5.0
Chicago Sun-Times,8105,5.0
Newsday,8105,5.0
Los Angeles Times,8105,4.5
Pop Matters,8105,4.5
TV Guide,8105,4.5
Miami Herald,8105,4.0
Pittsburg Post-Gazette,8105,4.0
Time,8105,3.5
Huffington Post,8105,1.5
New York Times,12250,4.0
Entertainment weekly,12250,3.5
Red Eye,12250,3.5
The Hollywood Reporter,12250,3.5
Variety,12250,2.5
People Weekly,12250,2.0
Pittsburg Post-Gazette,12250,2.0
Washington Post,12250,2.0
New York Post,12250,1.5
TV Guide,12250,1.5
Le Figaro,25015,3.5
Télé 7 Jours,25015,3.5
Télé Z,25015,3.5
Télé Câble Sat,25015,3.0
Télé Loisirs,25015,3.0
Le Parisien,25015,2.5
Téléstar,25015,2.5
The Wrap,25411,3.0
The Hollywood Reporter,25411,2.5
Rolling Stone,25411,2.0
Les Inrockuptibles,17144,4.0
Metro,17144,3.5
Libération,17144,3.0
Paris Match,17144,3.0
Première,17144,3.0
Télé Loisirs,17144,3.0
Télérama,17144,3.0
Le Monde,17144,2.5
Paris Match,11305,3.5
Season One,11305,3.5
Arte,11305,3.0
Critictoo,11305,3.0
Télérama,11305,3.0
L'Humanité,23104,4.0
La Croix,23104,4.0
Le Parisien,23104,4.0
Télé 2 semaines,23104,4.0
Télé 7 Jours,23104,4.0
Télé Loisirs,23104,4.0
Le Monde,23104,3.0
Elle,20939,4.0
Les Inrockuptibles,20939,4.0
Première,20939,4.0
Télérama,20939,4.0
Brain Damaged,20939,3.5
Critictoo,20939,3.5
Ecran Large,20939,3.0
New York Times,28646,4.0
The A.V. Club,28646,4.0
indieWIRE,28646,3.0
Hollywood Reporter,28646,2.0
St. Louis Post-Dispatch,17481,4.0
Boston Herald,17481,3.5
Los Angeles Times,17481,3.5
TV Guide,17481,3.5
The A.V. Club,17481,3.5
New York Daily News,17481,3.0
New York Times,17481,3.0
Pittsburg Post-Gazette,17481,2.5
Variety,17481,2.5
Télé 2 semaines,20203,4.0
La Croix,20203,3.0
Le Monde,20203,3.0
20 Minutes,20203,2.5
Télérama,20203,2.5
Le Parisien,26001,4.0
Sud Ouest,26001,4.0
Télé 7 Jours,26001,3.0
Télé Câble Sat,26001,2.5
Télé Loisirs,26001,2.5
Télérama,26001,1.5
Le Figaro,26001,1.0
Télé 7 Jours,23276,3.5
Le Parisien,23276,3.0
Télé Loisirs,23276,3.0
Télérama,23276,2.5
aVoir-aLire.com,23276,2.0
La Voix du Nord,23028,4.5
L'Express,23028,4.0
Télé Loisirs,23028,4.0
Télérama,23028,4.0
Libération,23028,3.5
Les Inrockuptibles,23028,3.0
La Croix,20841,2.0
Le Parisien,20841,2.0
20 Minutes,20841,1.0
DailyMars,20841,1.0
Télé Loisirs,20841,1.0
Télé 7 Jours,20841,0.5
Télé 2 semaines,22858,5.0
Franceinfo Culture,22858,4.0
Le Parisien,22858,4.0
Sud Ouest,22858,4.0
Le Figaro Magazine,22858,3.5
20 Minutes,22858,3.0
Les Inrockuptibles,22858,2.5
Le Monde,22858,2.0
Télérama,22858,2.0
aVoir-aLire.com,22858,1.0
TV Guide,22914,4.0
Hollywood Reporter,22914,2.0
Le Parisien,22914,2.0
TVLine,22914,1.5
Paris Match,21614,4.0
Télé 2 semaines,21614,4.0
Télé Loisirs,21614,4.0
L'Obs,21614,3.5
Les Inrockuptibles,25480,4.0
The Guardian,25480,4.0
Télé Loisirs,25480,4.0
Télérama,25480,4.0
Boston Globe,25480,3.5
Le Figaro,25480,3.5
Le Monde,25480,3.5
TV Guide,21717,4.0
Télérama,21717,1.0
Les Inrockuptibles,21717,3.5
Libération,21717,3.5
indieWIRE,21717,2.0
Rolling Stone,21717,1.5
The Hollywood Reporter,21717,1.0
Variety,21717,1.0
Vanity Fair,23121,3.5
The A.V. Club,23121,2.5
indieWIRE,23121,2.5
The Oregonian,23121,2.0
Vulture,23121,1.5
Variety,23121,1.0
RogerEbert.com,23121,0.5
Télé Loisirs,23717,4.0
Entertainment weekly,23717,2.5
Variety,23717,2.5
Les Inrockuptibles,23717,2.0
Time,23717,2.0
Les Inrockuptibles,23027,3.0
Télé Loisirs,23683,4.5
Ecran Large,23683,4.0
20 Minutes,23683,3.5
Première,23683,3.5
Télérama,23683,3.5
L'Express,23683,3.0
Le Parisien,23683,3.0
Les Inrockuptibles,23683,3.0
Le Figaro Magazine,23683,2.0
Le Monde,23683,2.0
Boston Herald,16983,4.0
Boston Globe,16983,3.5
USA Today,16983,3.5
New York Post,16983,3.0
San Francisco Chronicle,16983,2.5
Uncle Barky,16983,2.5
Washington Post,16983,2.5
Newsday,16983,2.0
Variety,16983,2.0
Vulture,16983,1.5
Le Monde,17480,4.0
DailyMars,17480,3.5
Première,17480,3.5
Arte,17480,3.0
Télé Loisirs,17480,3.0
Télérama,17480,3.0
Le Parisien,23037,5.0
Télérama,23037,4.0
La Croix,23037,3.5
Ouest France,23037,3.5
Télé Câble Sat,23037,2.5
Le Parisien,23572,3.0
Télé 7 Jours,23572,3.0
Télé 2 semaines,23572,2.5
Le Parisien,17052,3.5
Première,17052,3.5
Paris Match,17052,3.0
Critictoo,17052,2.5
Huffington Post (FR),17052,2.5
Le Point,17052,2.5
Télérama,17052,2.5
Brain Damaged,17052,2.0
Ecran Large,17052,2.0
Le Monde,17052,2.0
Le Figaro,25575,4.0
Le Monde,25575,4.0
Première,25575,4.0
Télé Câble Sat,25575,4.0
Télé Loisirs,25575,4.0
Télérama,25575,4.0
20 Minutes,25575,3.5
La Croix,25575,3.5
Libération,25575,3.5
Le Parisien,25119,4.5
Le Figaro,25119,4.0
Télé 7 Jours,25119,4.0
Télé Câble Sat,25119,4.0
Télé Loisirs,25119,3.5
Les Inrockuptibles,25119,3.0
L'Obs,25119,2.5
Télérama,25119,2.5
Entertainment weekly,17956,5.0
Hitfix,17956,5.0
RogerEbert.com,17956,5.0
San Francisco Chronicle,17956,5.0
The Hollywood Reporter,17956,5.0
Variety,17956,5.0
New York Post,17956,4.0
Newsday,17956,4.0
Time,17956,4.0
Slant Magazine,17956,2.0
indieWIRE,27909,5.0
Le Parisien,27909,4.0
Première,27909,4.0
Hollywood Reporter,27909,3.5
IGN France,27909,3.5
Ecran Large,27909,3.0
Boston Globe,8270,4.0
Chicago Sun-Times,8270,4.0
Los Angeles Times,8270,4.0
The Hollywood Reporter,8270,3.0
USA Today,8270,3.0
Washington Post,8270,3.0
San Francisco Chronicle,11952,5.0
Vulture,11952,5.0
Boston Globe,11952,4.5
TV Guide,11952,4.5
Télé Loisirs,11952,4.5
Variety,11952,4.5
Washington Post,11952,4.5
Le Monde,11952,4.0
Paris Match,11952,4.0
The Wrap,11952,4.0
Time,11952,4.0
20 Minutes,11952,3.5
Huffington Post,11952,3.5
L'Obs,11952,3.5
St. Louis Post-Dispatch,11952,3.5
Télérama,11952,3.0
TV Guide,9886,5.0
The Hollywood Reporter,9886,5.0
New York Post,9886,4.0
Variety,9886,4.0
Hitfix,9886,3.0
New York Times,9886,3.0
Huffington Post,9886,1.5
New Yorker,9886,1.5
Chicago Sun-Times,22975,3.0
Los Angeles Times,22975,3.0
Boston Globe,22975,2.0
The Hollywood Reporter,22975,2.0
The Wrap,22975,2.0
Salon.com,22975,1.5
Time,22975,1.5
L'Humanité,21963,4.5
L'Obs,21963,4.5
La Croix,21963,4.5
Le Monde,21963,4.5
Première,21963,4.5
L'Express,21963,4.0
Télé Loisirs,21963,4.0
Ouest France,21963,3.5
Télérama,21963,3.5
Le Parisien,21963,3.0
Denver Post,9975,5.0
Los Angeles Times,9975,5.0
New York Times,9975,5.0
Newsday,9975,5.0
San Francisco Chronicle,9975,5.0
Pittsburg Post-Gazette,9975,4.0
The Hollywood Reporter,9975,4.0
USA Today,9975,4.0
Uncle Barky,9975,4.0
Wall Street Journal,9975,4.0
Variety,9975,3.0
Washington Post,9975,3.0
New York Daily News,9263,5.0
New York Times,9263,5.0
Wall Street Journal,9263,5.0
Washington Post,9263,5.0
Boston Herald,9263,4.0
Hitfix,9263,4.0
Variety,9263,4.0
TVLine,19195,4.0
Uncle Barky,19195,3.5
New York Times,19195,2.0
Variety,19195,2.0
TV Guide,19195,1.5
Télé 7 Jours,25766,5.0
Le Figaro,25766,4.0
Le Parisien,25766,4.0
Télé Câble Sat,25766,4.0
Télé Loisirs,25766,4.0
Télé Z,25766,3.0
L'Obs,25766,2.5
Télérama,25766,1.0
Brain Damaged,20562,4.5
RogerEbert.com,22284,4.0
Télé Loisirs,22284,4.0
Ouest France,22284,3.5
Ecran Large,22284,3.0
Libération,22284,3.0
TV Guide,22284,2.5
Brain Damaged,22284,2.0
Télérama,22284,0.5
L'Express,19603,4.0
Le Monde,19603,4.0
Le Figaro Magazine,19603,3.5
Télé Loisirs,19603,3.0
Brain Damaged,19603,2.5
DailyMars,19603,2.5
Ouest France,19603,2.0
Télérama,19603,2.0
Hollywood Reporter,23731,4.0
RogerEbert.com,23731,4.0
New York Times,23731,3.5
Les Inrockuptibles,23731,3.0
Pittsburg Post-Gazette,23731,3.0
Rolling Stone,23731,3.0
Variety,23731,2.5
The A.V. Club,23731,2.0
Newsday,9289,4.0
Los Angeles Times,9289,3.5
Wall Street Journal,9289,3.5
Entertainment weekly,9289,3.0
Uncle Barky,9289,3.0
San Francisco Chronicle,9289,2.5
The Hollywood Reporter,9289,2.5
Vulture,9289,2.0
New York Times,9289,1.5
Bande à part,26970,5.0
Télé Câble Sat,26970,4.0
Télérama,26970,4.0
Télé 7 Jours,26970,3.5
Téléstar,26970,3.5
Le Parisien,26970,3.0
Télé Loisirs,26970,2.5
Le Figaro,27499,4.0
Télé Câble Sat,27499,3.5
Télé Z,27499,3.5
Téléstar,27499,3.5
Le Parisien,27499,3.0
Télé Loisirs,27499,3.0
Télérama,27499,1.0
indieWIRE,23631,5.0
Hollywood Reporter,23631,3.5
Variety,23631,3.5
Vulture,23631,3.5
The Guardian,23631,3.0
New York Times,23631,2.5
Télé Câble Sat,24895,4.5
aVoir-aLire.com,24895,4.5
Les Inrockuptibles,24895,4.0
Télé Loisirs,24895,4.0
Le Parisien,24895,3.5
Première,24895,3.5
Le Monde,24895,3.0
Les Echos,24895,3.0
Télé 7 Jours,24895,2.5
Télérama,24895,2.5
Le Figaro,24895,2.0
TVLine,24404,4.5
Le Figaro,24404,4.0
Variety,24404,4.0
Brain Damaged,24404,3.5
The Guardian,24404,3.0
RogerEbert.com,24404,2.5
Rolling Stone,24404,2.5
Huffington Post (FR),17706,3.0
Le Monde,17706,3.0
Paris Match,17706,3.0
Ouest France,17706,2.5
Télérama,17706,2.5
Les Inrockuptibles,17706,2.0
Télé Loisirs,17706,2.0
San Jose Mercury News,11287,5.0
Miami Herald,11287,4.5
Boston Herald,11287,4.0
Hitfix,11287,4.0
New York Daily News,11287,4.0
Time,11287,4.0
The Detroit News,11287,3.5
Variety,11287,2.0
indieWIRE,22096,4.5
New York Post,22096,3.5
Entertainment weekly,22096,3.0
Daily Beast,22096,2.0
TVLine,22096,2.0
Variety,22096,2.0
Collider,22096,1.5
Le Figaro,24687,4.0
Le Parisien,24687,4.0
Télé Câble Sat,24687,4.0
Télé Loisirs,24687,4.0
Les Inrockuptibles,24687,3.0
Télérama,24687,3.0
Télé 2 semaines,24117,3.5
Télé 7 Jours,24117,3.5
Le Parisien,24117,3.0
Télé Loisirs,24117,3.0
Le Figaro,24117,2.5
Télérama,24117,1.5
La Croix,21634,4.0
Le Monde,21634,4.0
Le Parisien,21634,4.0
Télé 7 Jours,21634,4.0
Télérama,21634,4.0
L'Express,21634,3.5
Les Inrockuptibles,21634,3.5
Télé Loisirs,21634,3.5
Le Figaro Magazine,21634,1.0
Ecran Large,21634,0.5
Brain Damaged,17304,3.0
Critictoo,17304,3.0
Les Inrockuptibles,17304,3.0
Télérama,17304,3.0
DailyMars,17304,1.5
Télé Loisirs,24304,4.5
Le Monde,24304,4.0
Le Parisien,24304,4.0
Les Echos,24304,4.0
Première,24304,4.0
Télé Câble Sat,24304,3.5
La Voix du Nord,24304,3.0
Les Inrockuptibles,24304,3.0
Télérama,24304,1.5
The A.V. Club,17664,4.5
USA Today,17664,4.5
Uncle Barky,17664,4.5
TV Guide,17664,4.0
The Salt Lake Tribune,17664,4.0
Variety,17664,4.0
Vulture,17664,4.0
Hitfix,17664,3.5
St. Louis Post-Dispatch,17664,3.5
Washington Post,17664,3.5
The Hollywood Reporter,17664,3.0
Philadelphia Inquirer,17664,2.5
Télérama,18765,3.0
Elle,18765,2.5
Les Inrockuptibles,18765,1.5
Entertainment weekly,26112,4.0
Le Parisien,26112,4.0
Variety,26112,4.0
New York Times,26112,3.0
Télérama,26112,3.0
Télé 7 Jours,25319,3.5
Le Figaro,25319,3.0
Télé Loisirs,25319,3.0
Télé Câble Sat,25319,2.5
Télérama,25319,1.5
Le Figaro,26706,3.5
Le Parisien,26706,3.5
Télé Z,26706,3.0
Télé Loisirs,26706,2.5
Télé 7 Jours,26706,1.5
Télé Câble Sat,26706,1.5
La Croix,20941,4.5
L'Humanité,20941,4.0
Le Figaro Magazine,20941,4.0
Télé 7 Jours,20941,4.0
L'Express,20941,3.5
Le Parisien,20941,3.5
Paris Match,20941,3.5
Télé Loisirs,20941,3.5
Ouest France,20941,3.0
Première,20941,3.0
Télé 2 semaines,20941,3.0
Télérama,20941,3.0
Le Monde,20941,1.5
Le Monde,21617,4.0
La Croix,21617,3.0
Le Figaro Magazine,21617,3.0
Télé Loisirs,21617,3.0
Le Figaro,26271,4.0
Télé 7 Jours,26271,4.0
Le Parisien,26271,3.5
Première,26271,3.5
Télé Loisirs,26271,3.5
Télé Z,26271,3.5
Télérama,26271,3.5
Vanity Fair,26271,3.5
Le Monde,26271,2.5
Le Journal du Geek,28527,4.5
Los Angeles Times,28527,4.0
Première,28527,3.5
Time,28527,3.5
indieWIRE,28527,3.5
The Hollywood Reporter,28527,2.5
Wall Street Journal,28527,2.0
Brain Damaged,17051,4.0
Le Monde,17051,4.0
Télé Loisirs,17051,4.0
Télérama,17051,4.0
Ecran Large,17051,3.5
L'Express,17051,3.5
LCI,17051,3.5
20 Minutes,17051,3.0
Paris Match,17051,3.0
Variety,22144,4.0
Entertainment weekly,22144,3.5
Pittsburg Post-Gazette,22144,3.5
USA Today,22144,3.5
Newsday,22144,2.5
indieWIRE,22144,2.5
The Hollywood Reporter,22144,2.0
Uncle Barky,22144,2.0
Ecran Large,22114,2.5
Les Inrockuptibles,22114,2.5
Télé Loisirs,22114,2.5
L'Obs,22114,1.5
Le Monde,22114,1.5
Le Point,22114,1.5
Première,22114,1.5
Télérama,22114,1.5
Télé 7 Jours,22114,1.0
Vanity Fair,22114,1.0
Télé Loisirs,27209,4.0
Le Parisien,27209,3.5
Télé 7 Jours,27209,3.0
Télé Câble Sat,27209,3.0
Télé Z,27209,3.0
Le Figaro,27209,2.5
Télérama,27209,2.0
The Hollywood Reporter,18308,4.5
Denver Post,18308,4.0
New York Times,18308,3.5
USA Today,18308,3.5
Newsday,18308,3.0
Variety,18308,3.0
TV Guide,18308,1.5
Washington Post,26107,3.5
indieWIRE,26107,3.0
The A.V. Club,26107,2.5
Variety,26107,2.5
Les Inrockuptibles,26107,2.0
Télérama,26107,2.0
Télé 7 Jours,25682,4.5
Le Journal du Dimanche,25682,4.0
Le Parisien,25682,4.0
Voici,25682,4.0
Télérama,25682,3.0
Brain Damaged,17054,3.5
Le Figaro Magazine,17054,3.5
Première,17054,3.5
20 Minutes,17054,3.0
Télérama,17054,3.0
Ecran Large,17054,2.5
Le Monde,17054,2.0
Le Figaro,22132,4.5
indieWIRE,22132,4.5
Le Monde,22132,4.0
Le Parisien,22132,4.0
RogerEbert.com,22132,4.0
Télé Loisirs,22132,3.5
Télérama,22132,3.5
Hollywood Reporter,22132,3.0
Marianne,22132,3.0
Washington Post,22132,2.0
Entertainment weekly,28318,4.0
indieWIRE,28318,2.5
Vulture,28318,2.0
Variety,28318,1.5
TV Guide,25225,4.0
Variety,25225,4.0
Première,25225,3.5
Le Point,25225,3.0
Les Inrockuptibles,25225,3.0
Hollywood Reporter,25225,2.5
Rolling Stone,25225,2.5
Télérama,25225,2.5
Télé 7 Jours,23515,4.5
Télé 2 semaines,23515,4.0
L'Express,23515,3.5
Ouest France,23515,1.5
Télérama,23515,1.0
Critictoo,24872,4.0
Les Echos,24872,4.0
L'Obs,24872,3.5
Le Figaro,24872,3.5
Le Monde,24872,3.5
Les Inrockuptibles,24872,3.5
Première,24872,3.5
Le Parisien,24872,2.0
Entertainment weekly,11426,4.0
Newsday,11426,4.0
San Francisco Chronicle,11426,4.0
The Hollywood Reporter,11426,4.0
TV Guide,11426,3.5
Los Angeles Times,11426,3.0
New York Daily News,11426,3.0
Pittsburg Post-Gazette,11426,3.0
USA Today,11426,3.0
Washington Post,11426,0.5
indieWIRE,23924,4.0
Vulture,23924,3.5
CNN,23924,2.5
The A.V. Club,23924,2.0
The Hollywood Reporter,23924,2.0
Télé 2 semaines,18747,3.0
L'Obs,18747,2.5
Critictoo,18747,2.0
Télé Loisirs,18747,2.0
Brain Damaged,18747,1.5
Télérama,18747,1.5
Newsday,16874,5.0
Daily Beast,16874,4.0
New York Post,16874,4.0
USA Today,16874,4.0
Chicago Sun-Times,16874,3.5
Time,16874,3.5
Huffington Post,16874,3.0
Washington Post,16874,3.0
The Hollywood Reporter,16874,2.5
The Plain Dealer,16874,2.0
Le Parisien,29041,4.0
20 Minutes,29041,3.0
Paris Match,29041,2.5
Télérama,29041,2.0
San Francisco Chronicle,17578,4.0
San Jose Mercury News,17578,3.5
USA Today,17578,3.5
Variety,17578,3.0
New York Times,17578,2.5
The Hollywood Reporter,17578,2.5
Boston Globe,17578,2.0
RogerEbert.com,17578,0.5
La Croix,25254,4.0
Le Parisien,25254,4.0
Télé 7 Jours,25254,4.0
Télé Câble Sat,25254,4.0
Télé Z,25254,4.0
Le Monde,25254,3.0
Télérama,25254,3.0
Le Figaro,24264,4.0
Téléstar,24264,3.5
Le Parisien,24264,3.0
Télé 7 Jours,24264,3.0
Télé Loisirs,24264,3.0
Télé Z,24264,3.0
Télérama,24264,2.5
Télé Câble Sat,24264,1.5
TVLine,22932,4.0
indieWIRE,22932,3.5
Newsday,22932,3.0
Variety,22932,3.0
Slate,22932,2.0
Vulture,22932,2.0
New York Times,22932,1.5
The Hollywood Reporter,22932,1.5
Le Figaro,17467,4.5
Télé Loisirs,17467,4.0
Le Monde,17467,3.5
Les Inrockuptibles,17467,3.5
Libération,17467,3.5
Télérama,17467,3.5
Elle,17467,2.0
Salon.com,26257,3.5
The Guardian,26257,3.0
Time,26257,2.0
Les Inrockuptibles,26257,1.5
Los Angeles Times,26257,1.5
Télérama,26257,1.0
Le Figaro,22669,4.0
Le Parisien,22669,4.0
Télé 7 Jours,22669,4.0
Télé Loisirs,22669,3.5
Télé Z,22669,3.5
Télérama,22669,3.5
Les Inrockuptibles,24462,4.0
Télé Loisirs,24462,4.0
Télé Câble Sat,24462,3.5
Télérama,24462,3.5
Collider,18351,4.0
Uncle Barky,18351,3.0
San Francisco Chronicle,18351,2.5
Entertainment weekly,18351,2.0
The Hollywood Reporter,18351,1.5
Télé Loisirs,27246,4.0
L'Humanité,27246,3.5
Télé Z,27246,3.5
Télé 7 Jours,27246,3.0
Télé 2 semaines,27246,2.0
Télé Câble Sat,27246,2.0
The A.V. Club,24779,4.5
The Hollywood Reporter,24779,2.5
indieWIRE,24779,2.0
Télé Loisirs,25013,4.0
Le Monde,25013,3.5
Le Parisien,25013,3.5
Télé 2 semaines,25013,3.5
Télé 7 Jours,25013,3.5
Télé Z,25013,3.5
Télérama,25013,2.0
Le Journal du Geek,24226,2.5
Première,24226,2.5
Ecran Large,24226,1.5
Salon.com,24719,4.0
The A.V. Club,24719,4.0
indieWIRE,24719,4.0
Hollywood Reporter,24719,3.5
Pittsburg Post-Gazette,24719,3.5
TV Guide,24719,3.0
Le Figaro,27203,3.5
Les Inrockuptibles,27203,3.0
Le Monde,27203,2.5
Télérama,27203,2.5
San Francisco Chronicle,11415,4.0
Boston Globe,11415,3.5
TV Guide,11415,3.5
Washington Post,11415,3.5
Miami Herald,11415,3.0
New York Times,11415,3.0
Philadelphia Inquirer,11415,3.0
Variety,11415,3.0
Los Angeles Times,11415,2.5
Pittsburg Post-Gazette,11415,2.5
Le Parisien,23792,4.0
Boston Globe,23792,3.5
RogerEbert.com,23792,3.5
Collider,23792,2.0
Pittsburg Post-Gazette,16834,4.0
Washington Post,16834,4.0
Boston Globe,16834,3.5
Philadelphia Daily News,16834,3.5
San Francisco Chronicle,16834,3.5
Uncle Barky,16834,3.5
New York Times,16834,2.5
Los Angeles Times,16834,1.5
The Hollywood Reporter,16834,1.5
The Guardian,20182,4.5
Time,20182,3.5
Slant Magazine,20182,3.0
The Hollywood Reporter,20182,3.0
The Salt Lake Tribune,20182,2.5
We Got This Covered,20182,2.5
Salon.com,20182,2.0
Variety,20182,2.0
Entertainment weekly,20182,1.5
Ecran Large,26079,4.5
Le Figaro Magazine,26079,4.5
TV Guide,26079,4.0
The Guardian,26079,4.0
Le Parisien,26079,3.0
Hollywood Reporter,26079,2.5
TVLine,26079,2.5
Time,26079,2.0
Entertainment weekly,26079,1.5
indieWIRE,26079,1.0
Los Angeles Times,11418,3.5
New York Times,11418,3.5
Philadelphia Daily News,11418,2.5
Uncle Barky,11418,2.5
Variety,11418,2.5
Hitfix,11418,2.0
Newsday,8095,5.0
Variety,8095,5.0
Huffington Post,8095,4.0
Slate,8095,4.0
Washington Post,8095,4.0
Zap2It,8095,4.0
Hitfix,8095,3.0
New York Times,8095,3.0
The Hollywood Reporter,8095,1.5
USA Today,8095,1.5
Pittsburg Post-Gazette,16846,3.5
Boston Herald,16846,3.0
The A.V. Club,16846,3.0
New York Times,16846,2.5
Newsday,16846,2.5
Uncle Barky,16846,2.5
Washington Post,16846,2.5
Entertainment weekly,16846,1.5
Los Angeles Times,16846,1.5
The Hollywood Reporter,16846,0.5
L'Obs,20247,4.0
DailyMars,20247,3.0
Télérama,20247,2.5
Le Monde,21948,4.0
Sud Ouest,21948,4.0
Le Parisien,21948,3.0
Metro,20463,4.5
Ouest France,20463,4.0
TéléCinéObs,20463,4.0
Le Monde,20463,3.5
Télé 2 semaines,20463,3.5
Télérama,20463,3.5
DailyMars,20463,2.5
Le Figaro Magazine,22663,4.0
Première,22663,4.0
Télé 7 Jours,22663,4.0
L'Express,22663,3.5
Paris Match,22663,3.5
Télé 2 semaines,22663,3.5
Télé Loisirs,22663,3.5
La Croix,22663,2.0
Los Angeles Times,20209,4.0
Uncle Barky,20209,4.0
St. Louis Post-Dispatch,20209,3.0
Boston Herald,20209,2.5
Las Vegas Weekly,20209,2.0
RogerEbert.com,20209,2.0
The A.V. Club,20209,2.0
The Hollywood Reporter,20209,2.0
The Salt Lake Tribune,20209,1.5
TVLine,20209,1.0
Variety,23978,4.5
The A.V. Club,23978,4.0
Hollywood Reporter,23978,3.5
New Yorker,23978,3.5
TV Guide,23978,3.5
Rolling Stone,23978,3.0
Le Parisien,22329,5.0
Télé Loisirs,22329,4.5
20 Minutes,22329,4.0
Elle,22329,4.0
La Croix,22329,4.0
Le Figaro Magazine,22329,4.0
Télé 2 semaines,22329,4.0
Télé 7 Jours,22329,4.0
Critictoo,22329,3.5
DailyMars,22329,3.5
Les Inrockuptibles,22329,3.5
Première,22329,3.5
Télérama,22329,2.5
Le Monde,22329,2.0
Ecran Large,22329,1.0
Le Figaro,26173,4.5
Le Monde,26173,4.5
Wall Street Journal,26173,4.0
Washington Post,26173,4.0
indieWIRE,26173,4.0
Les Inrockuptibles,26173,3.0
Première,26173,3.0
New York Times,26173,2.0
Télérama,26173,2.0
Variety,26173,2.0
Le Figaro,24990,4.5
Télé 7 Jours,24990,4.5
Télé Loisirs,24990,4.5
Première,24990,4.0
Télé Câble Sat,24990,4.0
Le Parisien,24990,3.5
Les Inrockuptibles,24990,3.0
Ouest France,24990,3.0
Télérama,24990,3.0
Le Figaro,23772,4.0
Télé 7 Jours,23772,4.0
Télé Loisirs,23772,4.0
Première,23772,2.5
Télérama,23772,2.0
Colorado Springs Gazette,19768,4.5
San Francisco Chronicle,19768,3.5
Critictoo,19768,3.0
New York Post,19768,3.0
Variety,19768,3.0
Entertainment weekly,19768,2.5
Télérama,19768,2.5
New York Times,19768,2.0
The A.V. Club,19768,2.0
We Got This Covered,19768,2.0
Las Vegas Weekly,19768,1.5
Collider,19768,1.0
Boston Globe,19768,0.5
Entertainment weekly,25299,4.0
Hollywood Reporter,25299,4.0
